情绪标签,时间,性别,评论
中立,2024-12-12 08:29:12 北京时间,保密,明白人
中立,2024-12-13 00:56:30 北京时间,保密,额，我怎么感觉现在进攻殡葬行业是一个好的切入[辣眼睛]
负面,2024-12-22 14:05:27 北京时间,保密,回复 @TomDarek89 : 是的，所以我觉得，应该让人口缓慢地下降，另外，生孩子和父母的受教育程度也有关联，受教育程度高的父母自己知道自己是怎么爬到这个位置的，付出了多少努力，所以不想让孩子再受一遍同样的罪，受教育程度低的可能就很无所谓，买基因彩票呗，我个人认为可能这个世界到了后期就是谁能生谁NB的时代，就像法国的黑人那样
正面,2024-12-08 06:02:19 北京时间,保密,问题从来不是15亿还是4亿，问题在于由奢入简难的问题；当一个社会从15亿掉到4亿的时候，不是社会的大崩溃的时候吗
负面,2024-12-08 06:08:45 北京时间,保密,回复 @TomDarek89 :那也不是你该操心的
负面,2024-12-08 06:30:28 北京时间,保密,回复 @-在-人-间- :那也不用你来管我操心什么
中立,2024-12-08 09:31:08 北京时间,保密,回复 @TomDarek89 :你们很多人都以为人口下降那么快吗？14亿变成4亿，差不多要要100年[笑哭]你根本都看不到那个时候
负面,2024-12-08 15:31:26 北京时间,保密,回复 @TomDarek89 :这事是操心就能解决的吗？社会到那一步了，人口不可扭转。
负面,2024-12-09 03:49:58 北京时间,男,回复 @TomDarek89 :你都活不到人口4亿的时候，操心什么
负面,2024-12-09 04:48:55 北京时间,保密,回复 @逃离横滨的乡下人 :按照现在的出生率，可以推算出60年后，还有8亿人口，别说4亿人口，能看到8亿人口就已经很长寿了
中立,2024-12-10 19:12:04 北京时间,保密,回复 @現世妄執の灵 :哈哈，还能活到小90，谢谢友友的祝福[tv_笑哭]
中立,2024-12-10 19:16:57 北京时间,保密,回复 @現世妄執の灵 :不过，不能按照现在的负增长人口，假设稳定出生500万，但对应死亡人口以后会达到2000万左右[tv_笑哭]，60年之后估计只有6亿人[tv_笑哭]
负面,2024-12-10 19:17:57 北京时间,保密,回复 @TomDarek89 :看你年纪了，如果现在25+，到四亿人口，那是你85+的年纪，其实不用太担心，也该走了
负面,2024-12-10 21:24:18 北京时间,保密,回复 @TomDarek89 :你瞎操心什么？你能做救世主啊？
负面,2024-12-10 21:25:38 北京时间,保密,回复 @TomDarek89 :你要是操心，你去生个成千上万也没人管
负面,2024-12-11 10:55:57 北京时间,保密,回复 @TomDarek89 : 一年一年改时间很多
负面,2024-12-12 00:59:23 北京时间,保密,回复 @TomDarek89 :你多生点吧，既然这么关心
中立,2024-12-12 08:29:12 北京时间,保密,明白人
中立,2024-12-13 00:56:30 北京时间,保密,额，我怎么感觉现在进攻殡葬行业是一个好的切入[辣眼睛]
负面,2024-12-22 14:05:27 北京时间,保密,回复 @TomDarek89 : 是的，所以我觉得，应该让人口缓慢地下降，另外，生孩子和父母的受教育程度也有关联，受教育程度高的父母自己知道自己是怎么爬到这个位置的，付出了多少努力，所以不想让孩子再受一遍同样的罪，受教育程度低的可能就很无所谓，买基因彩票呗，我个人认为可能这个世界到了后期就是谁能生谁NB的时代，就像法国的黑人那样
中立,2024-12-10 01:41:27 北京时间,男,说的相当客观！
负面,2024-12-10 04:50:10 北京时间,女,不生孩子是为了压力小点，如果你是有钱人那当我没说
负面,2024-12-10 06:59:26 北京时间,保密,是的，只是考虑自己扛不扛得住，有没有必要
中立,2024-12-11 01:49:34 北京时间,保密,回复 @iparticular :你猜他们彩礼一关抗不扛得住[大笑]你猜孩子奶粉钱抗不扛得住 你猜月薪几千抗不扛得住
中立,2024-12-11 02:15:23 北京时间,保密,你觉得大多数人是深思熟虑的结果，还是人云亦云，被营销号带偏的结果？
负面,2024-12-11 02:27:15 北京时间,女,回复 @凝胱的小奶带瓜 :不同地方的彩礼不太一样，奶粉是真的难顶
中立,2024-12-11 04:55:49 北京时间,保密,回复 @iparticular :江西二十万起，广东三万左右[吃瓜]
负面,2024-12-11 07:20:02 北京时间,保密,不胜玉则决玉
负面,2024-12-11 08:31:27 北京时间,保密,很多时候并不是你的选择 而是被逼只能这样罢了
中立,2024-12-11 11:31:57 北京时间,男,单纯生不起，生下来给不了好条件那自己遭罪孩子也遭罪
负面,2024-12-11 17:33:54 北京时间,男,回复 @巴普洛夫的蝴蝶 :纯没钱[大哭]
负面,2024-12-11 18:51:11 北京时间,保密,回复 @巴普洛夫的蝴蝶 :河南IP都不懂吗？
负面,2024-12-12 00:49:38 北京时间,保密,回复 @巴普洛夫的蝴蝶 :那你多生点呗
负面,2024-12-12 00:56:06 北京时间,男,回复 @巴普洛夫的蝴蝶 :恰恰相反，网上少部分人发出巨大声音，现实都是商量看，商量的结果就是目前形式不好，先过去再说
负面,2024-12-12 01:03:55 北京时间,保密,回复 @-泽正 :地域黑的人果然又没文化，又没教养哈哈哈
负面,2024-12-12 01:12:26 北京时间,保密,都不生也没人急，
负面,2024-12-12 04:07:32 北京时间,保密,回复 @巴普洛夫的蝴蝶 :如果这种人能够随便被营销号给带偏，那么他的基因有延续下来的价值吗？
负面,2024-12-12 05:11:37 北京时间,保密,回复 @死了都要1爱 :这个角度挺有意思哈哈哈
负面,2024-12-13 01:33:22 北京时间,女,回复 @凝胱的小奶带瓜 :彩礼的背后是封建婚姻制度，短期肯定推翻不了的
中立,2024-12-14 03:14:54 北京时间,保密,我不想我的孩子生下来受苦
中立,2024-12-18 14:25:11 北京时间,女,孩子如果生来受罪没必要生[保卫萝卜·温馨时刻_吃瓜]
中立,2024-12-20 02:16:05 北京时间,保密,现在找女朋友都是一个重担，就算找到了以后，一个人抗一个家庭，在现在这个生活成本这么大的情况下很难，夫妻共同扶持，然后生个小孩其实还好。可以结婚，可以生小孩子，但是要遇良人，现在这个社会女性地位太高了，人家也有选择的权利
负面,2024-12-22 11:50:20 北京时间,保密,回复 @巴普洛夫的蝴蝶 :这可不是人云亦云，生一个娃，检查费，手术费大几万，结婚光婚礼就得大几万，彩礼，嫁妆，买房买车全都是大头消费，生完娃，女方至少得一年不工作带娃，工资收入少多少。奶粉钱尿布钱每个月得2000左右，如果房子是贷款，一个月供3000-5000，一个家庭就靠一个壮丁，支持得住吗，壮丁随时可能还要失业，一家子吃住和房贷车贷谁还呢。结婚生娃就是掏光两个家庭的积蓄，不结婚不光是网络思想引导，主要还是因为没钱。
负面,2024-12-22 14:09:41 北京时间,保密,现在正经工作，父母两个人怎么也比几十年前过的好的多吧？而且你觉得温馨稍显拮据的家庭幸福，还是有钱但是有很多家庭问题又不注重亲子关系的家庭幸福？钱当然重要，但是到底有多重要？我来句暴论，这些问题都想不明白，不生孩子也是好事。跟营销号也算是殊途同归。有时候只是看到那么多人被整个舆论环境影响，张口闭口钱钱钱，忘了亲情爱情这些才是宝贵的东西，想吐槽两句罢了。租房能不能家庭幸福？没车骑电车家里能不能欢声笑语？吃不起大餐的家庭成员就不能相互关心？唉，祝你幸福。
中立,2024-12-25 15:40:32 北京时间,男,关键问题是 国家也不是很急[笑哭]
负面,2024-12-25 18:13:04 北京时间,保密,回复 @巴普洛夫的蝴蝶 :你忽略了一个人的精神，尤其是在当前社会环境的压抑前提下。如抑郁症等精神疾病。只能说是想得太好，实际远远不是那么回事。
负面,2024-12-26 03:25:49 北京时间,保密,回复 @巴普洛夫的蝴蝶 :这算啥的深思熟虑，没小孩生活压力就小，这简单的道理，又不是为了和政策反着来才不要小孩的，想活的自在点就不要小孩。
负面,2024-12-26 06:38:56 北京时间,保密,回复 @烟山夜雨涨秋池 :说反了吧，重视精神才是重视这些非物质的东西，亲情爱情，重视精神是不斤斤计较钱多钱少，不斤斤计较生活里的物质品质是否降低。
正面,2024-12-26 10:14:40 北京时间,保密,本来就是自己考虑能不能承受的，自己都养不活，那里敢结婚，那里敢生孩子
负面,2024-12-26 10:17:58 北京时间,保密,回复 @巴普洛夫的蝴蝶 :你想多了，自己都勉强养活，怎么结婚，怎么生孩子，你不要只看到你自己有钱，就觉得大家都有钱💰
负面,2024-12-27 05:14:41 北京时间,保密,回复 @梧桐lch :多少算有钱呢，在很多人眼里我也是穷，在几十年前的人眼里，现在只要想工作，没任何技能都可以吃饱穿暖还能剩不少，很富有了。很多人所谓的活在当下，就是趁着能吃年纪红利，年轻没病没灾，工作也有人要，就不为以后考虑。
负面,2024-12-31 10:17:06 北京时间,保密,回复 @巴普洛夫的蝴蝶 :自己都挺着房贷车贷，生孩子让孩子受罪吗
中立,2024-12-31 21:42:02 北京时间,保密,是的，国家急不急和我没毛线关系。
中立,2024-12-10 01:41:27 北京时间,男,说的相当客观！
负面,2024-12-10 04:50:10 北京时间,女,不生孩子是为了压力小点，如果你是有钱人那当我没说
负面,2024-12-10 06:59:26 北京时间,保密,是的，只是考虑自己扛不扛得住，有没有必要
中立,2024-12-11 01:49:34 北京时间,保密,回复 @iparticular :你猜他们彩礼一关抗不扛得住[大笑]你猜孩子奶粉钱抗不扛得住 你猜月薪几千抗不扛得住
中立,2024-12-11 02:15:23 北京时间,保密,你觉得大多数人是深思熟虑的结果，还是人云亦云，被营销号带偏的结果？
负面,2024-12-11 02:27:15 北京时间,女,回复 @凝胱的小奶带瓜 :不同地方的彩礼不太一样，奶粉是真的难顶
中立,2024-12-11 04:55:49 北京时间,保密,回复 @iparticular :江西二十万起，广东三万左右[吃瓜]
负面,2024-12-11 07:20:02 北京时间,保密,不胜玉则决玉
负面,2024-12-11 08:31:27 北京时间,保密,很多时候并不是你的选择 而是被逼只能这样罢了
中立,2024-12-11 11:31:57 北京时间,男,单纯生不起，生下来给不了好条件那自己遭罪孩子也遭罪
负面,2024-12-11 17:33:54 北京时间,男,回复 @巴普洛夫的蝴蝶 :纯没钱[大哭]
负面,2024-12-11 18:51:11 北京时间,保密,回复 @巴普洛夫的蝴蝶 :河南IP都不懂吗？
负面,2024-12-12 00:49:38 北京时间,保密,回复 @巴普洛夫的蝴蝶 :那你多生点呗
负面,2024-12-12 00:56:06 北京时间,男,回复 @巴普洛夫的蝴蝶 :恰恰相反，网上少部分人发出巨大声音，现实都是商量看，商量的结果就是目前形式不好，先过去再说
负面,2024-12-12 01:03:55 北京时间,保密,回复 @-泽正 :地域黑的人果然又没文化，又没教养哈哈哈
负面,2024-12-12 01:12:26 北京时间,保密,都不生也没人急，
负面,2024-12-12 04:07:32 北京时间,保密,回复 @巴普洛夫的蝴蝶 :如果这种人能够随便被营销号给带偏，那么他的基因有延续下来的价值吗？
负面,2024-12-12 05:11:37 北京时间,保密,回复 @死了都要1爱 :这个角度挺有意思哈哈哈
负面,2024-12-13 01:33:22 北京时间,女,回复 @凝胱的小奶带瓜 :彩礼的背后是封建婚姻制度，短期肯定推翻不了的
中立,2024-12-14 03:14:54 北京时间,保密,我不想我的孩子生下来受苦
中立,2024-12-18 14:25:11 北京时间,女,孩子如果生来受罪没必要生[保卫萝卜·温馨时刻_吃瓜]
中立,2024-12-20 02:16:05 北京时间,保密,现在找女朋友都是一个重担，就算找到了以后，一个人抗一个家庭，在现在这个生活成本这么大的情况下很难，夫妻共同扶持，然后生个小孩其实还好。可以结婚，可以生小孩子，但是要遇良人，现在这个社会女性地位太高了，人家也有选择的权利
负面,2024-12-22 11:50:20 北京时间,保密,回复 @巴普洛夫的蝴蝶 :这可不是人云亦云，生一个娃，检查费，手术费大几万，结婚光婚礼就得大几万，彩礼，嫁妆，买房买车全都是大头消费，生完娃，女方至少得一年不工作带娃，工资收入少多少。奶粉钱尿布钱每个月得2000左右，如果房子是贷款，一个月供3000-5000，一个家庭就靠一个壮丁，支持得住吗，壮丁随时可能还要失业，一家子吃住和房贷车贷谁还呢。结婚生娃就是掏光两个家庭的积蓄，不结婚不光是网络思想引导，主要还是因为没钱。
负面,2024-12-22 14:09:41 北京时间,保密,现在正经工作，父母两个人怎么也比几十年前过的好的多吧？而且你觉得温馨稍显拮据的家庭幸福，还是有钱但是有很多家庭问题又不注重亲子关系的家庭幸福？钱当然重要，但是到底有多重要？我来句暴论，这些问题都想不明白，不生孩子也是好事。跟营销号也算是殊途同归。有时候只是看到那么多人被整个舆论环境影响，张口闭口钱钱钱，忘了亲情爱情这些才是宝贵的东西，想吐槽两句罢了。租房能不能家庭幸福？没车骑电车家里能不能欢声笑语？吃不起大餐的家庭成员就不能相互关心？唉，祝你幸福。
